_CustomObjectKey,STATUS,ID_TITULO,ID_PLANO,ID_SERIE
15586556,A,51301,"PM60C ",AA
15586557,A,51305,"PM60C ",AA
15586558,A,51306,"PM60C ",AA
15586559,A,82292,"PM60C ",AA
15586560,A,82363,"PM60E ",AA
15586561,A,82366,"PM60G ",AA
15586562,A,82486,"PM60E ",AA
15586563,A,82487,"PM60E ",AA
15586564,A,82488,"PM60E ",AA
15586565,A,82489,"PM60E ",AA
15586566,A,82490,"PM60E ",AA
15586567,A,82495,"PM60E ",AA
15586568,A,82497,"PM60E ",AA
15586569,A,82499,"PM60E ",AA
15586570,A,82500,"PM60E ",AA
15586571,A,82504,"PM60E ",AA
15586572,A,82505,"PM60E ",AA
15586573,A,82868,"PM60C ",AA
15586574,A,82869,"PM60C ",AA
15586575,A,82871,"PM60D ",AA
15586576,A,82875,"PM60C ",AA
15586577,A,82928,"PM60D ",AA
15586578,A,51096,"48PMI ",AA
15586579,A,51112,"48PMA ",AA
15586580,A,82939,"PM60C ",AA
15586581,A,82943,"PM60C ",AA
15586582,A,82946,"PM60C ",AA
15586583,A,82949,"PM60C ",AA
15586584,A,82959,"PM60C ",AA
15586585,A,83012,"PM60C ",AA
15586586,A,83022,"PM60C ",AA
15586587,A,83023,"PM60C ",AA
15586588,A,83029,"PM60C ",AA
15586589,A,51292,"48PMA ",AA
15586590,A,83112,"PM60C ",AA
15586591,A,83113,"PM60C ",AA
15586592,A,83117,"PM60D ",AA
15586593,A,83122,"PM60D ",AA
15586594,A,51541,"48PMK ",AA
15586595,A,83172,"PM60C ",AA
15586596,A,83173,"PM60C ",AA
15586597,A,83174,"PM60D ",AA
15586598,A,83225,"PM60C ",AA
15586599,A,83226,"PM60D ",AA
15586600,A,83232,"PM60D ",AA
15586601,A,51637,"48PMF ",AA
15586602,A,83296,"PM60C ",AA
15586603,A,83301,"PM60C ",AA
15586604,A,83302,"PM60C ",AA
15586605,A,83303,"PM60C ",AA
15586606,A,83304,"PM60C ",AA
15586607,A,83306,"PM60D ",AA
15586608,A,83312,"PM60D ",AA
15586609,A,83315,"PM60C ",AA
15586610,A,83318,"PM60C ",AA
15586611,A,83322,"PM60C ",AA
15586612,A,83326,"PM60E ",AA
15586613,A,83330,"PM60C ",AA
15586614,A,83331,"PM60D ",AA
15586615,A,83332,"PM60C ",AA
15586616,A,83339,"PM60C ",AA
15586617,A,83341,"PM60C ",AA
15586618,A,83348,"PM60E ",AA
15586619,A,83349,"PM60D ",AA
15586620,A,83353,"PM60D ",AA
15586621,A,83359,"PM60C ",AA
15586622,A,83365,"PM60C ",AA
15586623,A,83417,"PM60C ",AA
15586624,A,83418,"PM60C ",AA
15586625,A,83419,"PM60C ",AA
15586626,A,51778,"48PMA ",AA
15586627,A,83427,"PM60C ",AA
15586628,A,83437,"PM60C ",AA
15586629,A,83510,"PM60C ",AA
15586630,A,83513,"PM60C ",AA
15586631,A,83718,"PM60C ",AA
15586632,A,83729,"PM60C ",AA
15586633,A,83733,"PM60C ",AA
15586634,A,51907,"48PMA ",AA
15586635,A,83742,"PM60D ",AA
15586636,A,49141,"PM60E ",AA
15586637,A,49142,"PM60E ",AA
15586638,A,49143,"PM60E ",AA
15586639,A,49144,"PM60E ",AA
15586640,A,49145,"PM60E ",AA
15586641,A,49148,"PM60E ",AA
15586642,A,49149,"PM60E ",AA
15586643,A,49150,"PM60E ",AA
15586644,A,49153,"PM60E ",AA
15586645,A,49154,"PM60E ",AA
15586646,A,49155,"PM60E ",AA
15586647,A,49156,"PM60E ",AA
15586648,A,49157,"PM60E ",AA
15586649,A,49158,"PM60E ",AA
15586650,A,49161,"PM60E ",AA
15586651,A,49162,"PM60E ",AA
15586652,A,49165,"PM60E ",AA
15586653,A,49167,"PM60E ",AA
15586654,A,49170,"PM60E ",AA
15586655,A,49171,"PM60E ",AA
15586656,A,49172,"PM60E ",AA
15586657,A,49173,"PM60E ",AA
15586658,A,49174,"PM60E ",AA
15586659,A,49175,"PM60E ",AA
15586660,A,49176,"PM60E ",AA
15586661,A,49458,"PM60C ",AA
15586662,A,49461,"PM60C ",AA
15586663,A,49462,"PM60C ",AA
15586664,A,49467,"PM60D ",AA
15586665,A,49470,"PM60D ",AA
15586666,A,88636,"PM60F ",AA
15586667,A,88999,"PM60C ",AA
15586668,A,89004,"PM60E ",AA
15586669,A,89006,"PM60F ",AA
15586670,A,93370,"PM60C ",AA
15586671,A,93825,"PM60D ",AA
15586672,A,93826,"PM60C ",AA
15586673,A,93836,"PM60C ",AA
15586674,A,93839,"PM60C ",AA
15586675,A,93842,"PM60C ",AA
15586676,A,93844,"PM60C ",AA
15586677,A,93845,"PM60C ",AA
15586678,A,93846,"PM60C ",AA
15586679,A,93879,"PM60D ",AA
15586680,A,93900,"PM60C ",AA
15586681,A,93901,"PM60C ",AA
15586682,A,93914,"PM60C ",AA
15586683,A,93915,"PM60C ",AA
15586684,A,93916,"PM60C ",AA
15586685,A,93917,"PM60C ",AA
15586686,A,93918,"PM60C ",AA
15586687,A,93919,"PM60C ",AA
15586688,A,93920,"PM60C ",AA
15586689,A,93921,"PM60C ",AA
15586690,A,93922,"PM60C ",AA
15586691,A,93923,"PM60C ",AA
15586692,A,93936,"PM60C ",AA
15586693,A,93937,"PM60C ",AA
15586694,A,93938,"PM60C ",AA
15586695,A,31404,"PM60E ",AA
15586696,A,31407,"PM60E ",AA
15586697,A,31408,"PM60E ",AA
15586698,A,19627,"48PMC ",AA
15586699,A,31411,"PM60E ",AA
15586700,A,31412,"PM60E ",AA
15586701,A,31413,"PM60E ",AA
15586702,A,31414,"PM60E ",AA
15586703,A,31415,"PM60E ",AA
15586704,A,31416,"PM60F ",AA
15586705,A,31417,"PM60E ",AA
15586706,A,31420,"PM60E ",AA
15586707,A,31738,"PM60D ",AA
15586708,A,31747,"PM60D ",AA
15586709,A,31749,"PM60C ",AA
15586710,A,32164,"PM60E ",AA
15586711,A,32180,"PM60C ",AA
15586712,A,32182,"PM60C ",AA
15586713,A,32183,"PM60C ",AA
15586714,A,32185,"PM60D ",AA
15586715,A,32607,"PM60C ",AA
15586716,A,32608,"PM60C ",AA
15586717,A,32613,"PM60C ",AA
15586718,A,32618,"PM60C ",AA
15586719,A,32619,"PM60C ",AA
15586720,A,33167,"PM60C ",AA
15586721,A,33168,"PM60C ",AA
15586722,A,33186,"PM60C ",AA
15586723,A,33187,"PM60C ",AA
15586724,A,33194,"PM60C ",AA
15586725,A,33195,"PM60C ",AA
15586726,A,33760,"PM60C ",AA
15586727,A,33762,"PM60C ",AA
15586728,A,33771,"PM60C ",AA
15586729,A,33772,"PM60C ",AA
15586730,A,33778,"PM60C ",AA
15586731,A,33779,"PM60C ",AA
15586732,A,33780,"PM60C ",AA
15586733,A,33783,"PM60C ",AA
15586734,A,33784,"PM60C ",AA
15586735,A,33787,"PM60C ",AA
15586736,A,33788,"PM60C ",AA
15586737,A,34362,"PM60C ",AA
15586738,A,34369,"PM60D ",AA
15586739,A,34370,"PM60C ",AA
15586740,A,34373,"PM60C ",AA
15586741,A,34375,"PM60C ",AA
15586742,A,34380,"PM60C ",AA
15586743,A,34381,"PM60C ",AA
15586744,A,34382,"PM60C ",AA
15586745,A,34924,"PM60C ",AA
15586746,A,34925,"PM60C ",AA
15586747,A,34926,"PM60C ",AA
15586748,A,34930,"PM60C ",AA
15586749,A,89026,"PM60C ",AA
15586750,A,89029,"PM60C ",AA
15586751,A,89031,"PM60C ",AA
15586752,A,89034,"PM60C ",AA
15586753,A,89035,"PM60C ",AA
15586754,A,89038,"PM60C ",AA
15586755,A,89039,"PM60C ",AA
15586756,A,89041,"PM60C ",AA
15586757,A,89042,"PM60D ",AA
15586758,A,89050,"PM60C ",AA
15586759,A,93183,"PM60C ",AA
15586760,A,93188,"PM60C ",AA
15586761,A,61413,"48PMN ",AA
15586762,A,61435,"48PMD ",AA
15586763,A,93853,"PM60C ",AA
15586764,A,93854,"PM60C ",AA
15586765,A,93855,"PM60C ",AA
15586766,A,93856,"PM60C ",AA
15586767,A,93858,"PM60F ",AA
15586768,A,93861,"PM60C ",AA
15586769,A,93862,"PM60C ",AA
15586770,A,93863,"PM60C ",AA
15586771,A,93865,"PM60C ",AA
15586772,A,93867,"PM60C ",AA
15586773,A,93870,"PM60C ",AA
15586774,A,93872,"PM60C ",AA
15586775,A,93876,"PM60C ",AA
15586776,A,31422,"PM60E ",AA
15586777,A,31423,"PM60F ",AA
15586778,A,31424,"PM60E ",AA
15586779,A,31426,"PM60E ",AA
15586780,A,31427,"PM60E ",AA
15586781,A,31431,"PM60E ",AA
15586782,A,31432,"PM60F ",AA
15586783,A,31433,"PM60E ",AA
15586784,A,31434,"PM60E ",AA
15586785,A,31436,"PM60E ",AA
15586786,A,31438,"PM60E ",AA
15586787,A,31439,"PM60F ",AA
15586788,A,31440,"PM60E ",AA
15586789,A,31441,"PM60F ",AA
15586790,A,31442,"PM60E ",AA
15586791,A,31443,"PM60E ",AA
15586792,A,31444,"PM60E ",AA
15586793,A,31447,"PM60E ",AA
15586794,A,31448,"PM60F ",AA
15586795,A,31449,"PM60E ",AA
15586796,A,31450,"PM60G ",AA
15586797,A,31757,"PM60C ",AA
15586798,A,31764,"PM60C ",AA
15586799,A,31767,"PM60G ",AA
15586800,A,31769,"PM60D ",AA
15586801,A,32202,"PM60C ",AA
15586802,A,32203,"PM60C ",AA
15586803,A,32209,"PM60C ",AA
15586804,A,32210,"PM60E ",AA
15586805,A,32213,"PM60C ",AA
15586806,A,32627,"PM60C ",AA
15586807,A,32630,"PM60C ",AA
15586808,A,32632,"PM60C ",AA
15586809,A,32634,"PM60C ",AA
15586810,A,32637,"PM60C ",AA
15586811,A,32652,"PM60C ",AA
15586812,A,32654,"PM60C ",AA
15586813,A,32656,"PM60C ",AA
15586814,A,32658,"PM60C ",AA
15586815,A,33196,"PM60C ",AA
15586816,A,33197,"PM60C ",AA
15586817,A,33198,"PM60C ",AA
15586818,A,33199,"PM60C ",AA
15586819,A,21002,"48PMA ",AA
15586820,A,21005,"48PMA ",AA
15586821,A,33798,"PM60C ",AA
15586822,A,33803,"PM60C ",AA
15586823,A,33811,"PM60C ",AA
15586824,A,33814,"PM60C ",AA
15586825,A,33815,"PM60C ",AA
15586826,A,34386,"PM60D ",AA
15586827,A,34390,"PM60C ",AA
15586828,A,34395,"PM60C ",AA
15586829,A,34398,"PM60C ",AA
15586830,A,34400,"PM60D ",AA
15586831,A,34408,"PM60C ",AA
15586832,A,34412,"PM60C ",AA
15586833,A,21302,"48PMA ",AA
15586834,A,34415,"PM60D ",AA
15586835,A,34935,"PM60C ",AA
15586836,A,34936,"PM60C ",AA
15586837,A,34937,"PM60C ",AA
15586838,A,34938,"PM60C ",AA
15586839,A,34947,"PM60C ",AA
15586840,A,34948,"PM60C ",AA
15586841,A,34952,"PM60C ",AA
15586842,A,34953,"PM60C ",AA
15586843,A,34954,"PM60C ",AA
15586844,A,34955,"PM60C ",AA
15586845,A,34963,"PM60C ",AA
15586846,A,34964,"PM60C ",AA
15586847,A,34965,"PM60C ",AA
15586848,A,34966,"PM60C ",AA
15586849,A,34967,"PM60C ",AA
15586850,A,34968,"PM60C ",AA
15586851,A,34969,"PM60C ",AA
15586852,A,34970,"PM60C ",AA
15586853,A,34976,"PM60C ",AA
15586854,A,88668,"PM60C ",AA
15586855,A,88676,"PM60C ",AA
15586856,A,88679,"PM60C ",AA
15586857,A,89052,"PM60C ",AA
15586858,A,89053,"PM60D ",AA
15586859,A,89055,"PM60D ",AA
15586860,A,89059,"PM60C ",AA
15586861,A,89066,"PM60C ",AA
15586862,A,89067,"PM60C ",AA
15586863,A,89070,"PM60C ",AA
15586864,A,89081,"PM60C ",AA
15586865,A,89086,"PM60C ",AA
15586866,A,61449,"48PMA ",AA
15586867,A,93391,"PM60C ",AA
15586868,A,93392,"PM60C ",AA
15586869,A,93393,"PM60C ",AA
15586870,A,93394,"PM60C ",AA
15586871,A,93395,"PM60C ",AA
15586872,A,93396,"PM60C ",AA
15586873,A,93397,"PM60C ",AA
15586874,A,93398,"PM60C ",AA
15586875,A,93401,"PM60C ",AA
15586876,A,93405,"PM60C ",AA
15586877,A,31452,"PM60E ",AA
15586878,A,31453,"PM60E ",AA
15586879,A,31454,"PM60E ",AA
15586880,A,31455,"PM60E ",AA
15586881,A,31456,"PM60E ",AA
15586882,A,31457,"PM60E ",AA
15586883,A,31458,"PM60E ",AA
15586884,A,31459,"PM60F ",AA
15586885,A,31460,"PM60G ",AA
15586886,A,31462,"PM60E ",AA
15586887,A,31463,"PM60E ",AA
15586888,A,31465,"PM60E ",AA
15586889,A,31467,"PM60E ",AA
15586890,A,31469,"PM60E ",AA
15586891,A,31470,"PM60E ",AA
15586892,A,31472,"PM60E ",AA
15586893,A,31473,"PM60F ",AA
15586894,A,31474,"PM60E ",AA
15586895,A,31475,"PM60F ",AA
15586896,A,31476,"PM60E ",AA
15586897,A,31478,"PM60E ",AA
15586898,A,31479,"PM60G ",AA
15586899,A,31481,"PM60G ",AA
15586900,A,31482,"PM60E ",AA
15586901,A,31483,"PM60G ",AA
15586902,A,31783,"PM60D ",AA
15586903,A,31786,"PM60C ",AA
15586904,A,31790,"PM60C ",AA
15586905,A,31791,"PM60D ",AA
15586906,A,31793,"PM60C ",AA
15586907,A,31794,"PM60C ",AA
15586908,A,32219,"PM60C ",AA
15586909,A,32221,"PM60D ",AA
15586910,A,32225,"PM60C ",AA
15586911,A,32233,"PM60C ",AA
15586912,A,32234,"PM60C ",AA
15586913,A,32235,"PM60C ",AA
15586914,A,32248,"PM60C ",AA
15586915,A,32660,"PM60C ",AA
15586916,A,32664,"PM60D ",AA
15586917,A,32669,"PM60C ",AA
15586918,A,32670,"PM60C ",AA
15586919,A,32673,"PM60C ",AA
15586920,A,32674,"PM60C ",AA
15586921,A,32680,"PM60C ",AA
15586922,A,32681,"PM60C ",AA
15586923,A,32684,"PM60C ",AA
15586924,A,32688,"PM60C ",AA
15586925,A,32689,"PM60C ",AA
15586926,A,32690,"PM60C ",AA
15586927,A,32695,"PM60C ",AA
15586928,A,32698,"PM60C ",AA
15586929,A,33265,"PM60C ",AA
15586930,A,33273,"PM60C ",AA
15586931,A,33276,"PM60D ",AA
15586932,A,33823,"PM60C ",AA
15586933,A,33826,"PM60C ",AA
15586934,A,33828,"PM60C ",AA
15586935,A,33831,"PM60D ",AA
15586936,A,33832,"PM60D ",AA
15586937,A,33834,"PM60D ",AA
15586938,A,33836,"PM60C ",AA
15586939,A,33837,"PM60D ",AA
15586940,A,33844,"PM60C ",AA
15586941,A,33845,"PM60C ",AA
15586942,A,33852,"PM60C ",AA
15586943,A,33854,"PM60C ",AA
15586944,A,33856,"PM60C ",AA
15586945,A,34425,"PM60C ",AA
15586946,A,34427,"PM60C ",AA
15586947,A,34431,"PM60D ",AA
15586948,A,34435,"PM60C ",AA
15586949,A,34438,"PM60C ",AA
15586950,A,34442,"PM60C ",AA
15586951,A,34443,"PM60C ",AA
15586952,A,34446,"PM60C ",AA
15586953,A,34450,"PM60C ",AA
15586954,A,34980,"PM60C ",AA
15586955,A,34981,"PM60C ",AA
15586956,A,35010,"PM60C ",AA
15586957,A,35011,"PM60C ",AA
15586958,A,35012,"PM60D ",AA
15586959,A,35013,"PM60D ",AA
15586960,A,88690,"PM60C ",AA
15586961,A,88696,"PM60E ",AA
15586962,A,88697,"PM60C ",AA
15586963,A,89094,"PM60C ",AA
15586964,A,89098,"PM60C ",AA
15586965,A,89100,"PM60C ",AA
15586966,A,89103,"PM60C ",AA
15586967,A,89104,"PM60C ",AA
15586968,A,89114,"PM60C ",AA
15586969,A,89121,"PM60D ",AA
15586970,A,89129,"PM60C ",AA
15586971,A,93407,"PM60C ",AA
15586972,A,93408,"PM60C ",AA
15586973,A,93409,"PM60F ",AA
15586974,A,93410,"PM60C ",AA
15586975,A,93412,"PM60E ",AA
15586976,A,61471,"48PMA ",AA
15586977,A,93419,"PM60D ",AA
15586978,A,93426,"PM60D ",AA
15586979,A,61475,"48PMA ",AA
15586980,A,93432,"PM60C ",AA
15586981,A,61480,"48PMA ",AA
15586982,A,93434,"PM60C ",AA
15586983,A,93436,"PM60C ",AA
15586984,A,93437,"PM60C ",AA
15586985,A,31484,"PM60E ",AA
15586986,A,31485,"PM60G ",AA
15586987,A,31486,"PM60F ",AA
15586988,A,31487,"PM60F ",AA
15586989,A,31489,"PM60E ",AA
15586990,A,31492,"PM60G ",AA
15586991,A,31493,"PM60F ",AA
15586992,A,31495,"PM60E ",AA
15586993,A,31499,"PM60E ",AA
15586994,A,31500,"PM60E ",AA
15586995,A,31501,"PM60F ",AA
15586996,A,31502,"PM60E ",AA
15586997,A,31503,"PM60E ",AA
15586998,A,31504,"PM60E ",AA
15586999,A,31505,"PM60E ",AA
15587000,A,31800,"PM60C ",AA
15587001,A,31803,"PM60C ",AA
15587002,A,31808,"PM60D ",AA
15587003,A,31810,"PM60C ",AA
15587004,A,20149,"48PMF ",AA
15587005,A,32251,"PM60C ",AA
15587006,A,32260,"PM60C ",AA
15587007,A,32263,"PM60C ",AA
15587008,A,32699,"PM60C ",AA
15587009,A,32700,"PM60C ",AA
15587010,A,32704,"PM60C ",AA
15587011,A,20827,"48PMA ",AA
15587012,A,32706,"PM60C ",AA
15587013,A,32713,"PM60C ",AA
15587014,A,32716,"PM60C ",AA
15587015,A,32722,"PM60C ",AA
15587016,A,33308,"PM60C ",AA
15587017,A,33866,"PM60C ",AA
15587018,A,33867,"PM60C ",AA
15587019,A,33868,"PM60C ",AA
15587020,A,33870,"PM60C ",AA
15587021,A,33887,"PM60D ",AA
15587022,A,33888,"PM60C ",AA
15587023,A,33892,"PM60C ",AA
15587024,A,34453,"PM60C ",AA
15587025,A,34457,"PM60C ",AA
15587026,A,34460,"PM60C ",AA
15587027,A,34463,"PM60C ",AA
15587028,A,34464,"PM60C ",AA
15587029,A,34465,"PM60C ",AA
15587030,A,34466,"PM60C ",AA
15587031,A,34478,"PM60C ",AA
15587032,A,34483,"PM60C ",AA
15587033,A,34488,"PM60C ",AA
15587034,A,34492,"PM60C ",AA
15587035,A,34493,"PM60C ",AA
15587036,A,34494,"PM60C ",AA
15587037,A,35036,"PM60C ",AA
15587038,A,35037,"PM60C ",AA
15587039,A,35038,"PM60C ",AA
15587040,A,35039,"PM60C ",AA
15587041,A,35040,"PM60C ",AA
15587042,A,35041,"PM60C ",AA
15587043,A,35042,"PM60C ",AA
15587044,A,35043,"PM60C ",AA
15587045,A,35044,"PM60C ",AA
15587046,A,35045,"PM60C ",AA
15587047,A,35046,"PM60C ",AA
15587048,A,35047,"PM60C ",AA
15587049,A,35048,"PM60C ",AA
15587050,A,35049,"PM60C ",AA
15587051,A,35050,"PM60C ",AA
15587052,A,35051,"PM60C ",AA
15587053,A,35052,"PM60C ",AA
15587054,A,35059,"PM60C ",AA
15587055,A,35060,"PM60C ",AA
15587056,A,35077,"PM60C ",AA
15587057,A,35078,"PM60C ",AA
15587058,A,35079,"PM60C ",AA
15587059,A,35080,"PM60C ",AA
15587060,A,88698,"PM60C ",AA
15587061,A,88700,"PM60C ",AA
15587062,A,88705,"PM60C ",AA
15587063,A,88715,"PM60C ",AA
15587064,A,56536,"48PMI ",AA
15587065,A,89133,"PM60D ",AA
15587066,A,89145,"PM60D ",AA
15587067,A,93443,"PM60C ",AA
15587068,A,93456,"PM60C ",AA
15587069,A,93458,"PM60C ",AA
15587070,A,93459,"PM60C ",AA
15587071,A,93461,"PM60C ",AA
15587072,A,93465,"PM60C ",AA
15587073,A,93467,"PM60C ",AA
15587074,A,93468,"PM60C ",AA
15587075,A,93473,"PM60D ",AA
15587076,A,31506,"PM60E ",AA
15587077,A,31507,"PM60E ",AA
15587078,A,31508,"PM60F ",AA
15587079,A,31510,"PM60G ",AA
15587080,A,31512,"PM60E ",AA
15587081,A,31513,"PM60E ",AA
15587082,A,31514,"PM60E ",AA
15587083,A,31516,"PM60E ",AA
15587084,A,31517,"PM60E ",AA
15587085,A,31521,"PM60E ",AA
15587086,A,31817,"PM60D ",AA
15587087,A,31818,"PM60D ",AA
15587088,A,31820,"PM60F ",AA
15587089,A,31822,"PM60D ",AA
15587090,A,31823,"PM60C ",AA
15587091,A,31826,"PM60C ",AA
15587092,A,31836,"PM60D ",AA
15587093,A,31837,"PM60C ",AA
15587094,A,31840,"PM60D ",AA
15587095,A,32289,"PM60E ",AA
15587096,A,32293,"PM60C ",AA
15587097,A,32295,"PM60C ",AA
15587098,A,32296,"PM60C ",AA
15587099,A,32730,"PM60C ",AA
15587100,A,32732,"PM60D ",AA
15587101,A,32734,"PM60C ",AA
15587102,A,32741,"PM60C ",AA
15587103,A,32743,"PM60C ",AA
15587104,A,32747,"PM60C ",AA
15587105,A,32760,"PM60C ",AA
15587106,A,33323,"PM60C ",AA
15587107,A,21021,"48PMA ",AA
15587108,A,33328,"PM60D ",AA
15587109,A,33330,"PM60C ",AA
15587110,A,33331,"PM60C ",AA
15587111,A,33333,"PM60C ",AA
15587112,A,33334,"PM60C ",AA
15587113,A,33339,"PM60G ",AA
15587114,A,33342,"PM60D ",AA
15587115,A,33897,"PM60C ",AA
15587116,A,33899,"PM60C ",AA
15587117,A,33900,"PM60C ",AA
15587118,A,33910,"PM60C ",AA
15587119,A,33914,"PM60C ",AA
15587120,A,33918,"PM60C ",AA
15587121,A,34500,"PM60C ",AA
15587122,A,34506,"PM60C ",AA
15587123,A,34508,"PM60C ",AA
15587124,A,34509,"PM60C ",AA
15587125,A,34515,"PM60C ",AA
15587126,A,34516,"PM60C ",AA
15587127,A,34519,"PM60C ",AA
15587128,A,34520,"PM60C ",AA
15587129,A,34523,"PM60C ",AA
15587130,A,34525,"PM60C ",AA
15587131,A,34527,"PM60C ",AA
15587132,A,34530,"PM60D ",AA
15587133,A,34532,"PM60C ",AA
15587134,A,34533,"PM60C ",AA
15587135,A,35089,"PM60C ",AA
15587136,A,35090,"PM60C ",AA
15587137,A,35091,"PM60C ",AA
15587138,A,35092,"PM60C ",AA
15587139,A,35093,"PM60C ",AA
15587140,A,35094,"PM60C ",AA
15587141,A,35095,"PM60C ",AA
15587142,A,35096,"PM60C ",AA
15587143,A,35126,"PM60C ",AA
15587144,A,35127,"PM60C ",AA
15587145,A,35138,"PM60C ",AA
15587146,A,88744,"PM60C ",AA
15587147,A,88746,"PM60D ",AA
15587148,A,89164,"PM60C ",AA
15587149,A,89166,"PM60C ",AA
15587150,A,89168,"PM60C ",AA
15587151,A,89171,"PM60C ",AA
15587152,A,89174,"PM60G ",AA
15587153,A,89176,"PM60C ",AA
15587154,A,89178,"PM60C ",AA
15587155,A,89180,"PM60C ",AA
15587156,A,89182,"PM60C ",AA
15587157,A,89183,"PM60D ",AA
15587158,A,89189,"PM60C ",AA
15587159,A,93476,"PM60D ",AA
15587160,A,93478,"PM60G ",AA
15587161,A,93480,"PM60C ",AA
15587162,A,93483,"PM60C ",AA
15587163,A,93484,"PM60C ",AA
15587164,A,93485,"PM60C ",AA
15587165,A,93486,"PM60C ",AA
15587166,A,93487,"PM60C ",AA
15587167,A,93489,"PM60C ",AA
15587168,A,93492,"PM60C ",AA
15587169,A,93496,"PM60C ",AA
15587170,A,93497,"PM60C ",AA
15587171,A,93498,"PM60C ",AA
15587172,A,93499,"PM60C ",AA
15587173,A,93506,"PM60C ",AA
15587174,A,93510,"PM60C ",AA
15587175,A,93512,"PM60C ",AA
15587176,A,93513,"PM60C ",AA
15587177,A,31097,"PM60C ",AA
15587178,A,31098,"PM60C ",AA
15587179,A,31104,"PM60D ",AA
15587180,A,31522,"PM60E ",AA
15587181,A,31523,"PM60E ",AA
15587182,A,31524,"PM60E ",AA
15587183,A,31526,"PM60E ",AA
15587184,A,31527,"PM60E ",AA
15587185,A,31528,"PM60E ",AA
15587186,A,31535,"PM60E ",AA
15587187,A,31536,"PM60E ",AA
15587188,A,31537,"PM60E ",AA
15587189,A,31841,"PM60C ",AA
15587190,A,20191,"48PMG ",AA
15587191,A,31847,"PM60C ",AA
15587192,A,31853,"PM60C ",AA
15587193,A,32305,"PM60G ",AA
15587194,A,32328,"PM60C ",AA
15587195,A,32329,"PM60C ",AA
15587196,A,32343,"PM60D ",AA
15587197,A,32762,"PM60C ",AA
15587198,A,32786,"PM60C ",AA
15587199,A,32787,"PM60C ",AA
15587200,A,33345,"PM60D ",AA
15587201,A,33347,"PM60D ",AA
15587202,A,33350,"PM60C ",AA
15587203,A,33357,"PM60C ",AA
15587204,A,33360,"PM60C ",AA
15587205,A,33368,"PM60C ",AA
15587206,A,33374,"PM60C ",AA
15587207,A,33375,"PM60G ",AA
15587208,A,33930,"PM60C ",AA
15587209,A,33932,"PM60C ",AA
15587210,A,33946,"PM60C ",AA
15587211,A,33951,"PM60E ",AA
15587212,A,33963,"PM60C ",AA
15587213,A,34535,"PM60C ",AA
15587214,A,34538,"PM60C ",AA
15587215,A,34545,"PM60C ",AA
15587216,A,34553,"PM60C ",AA
15587217,A,34555,"PM60C ",AA
15587218,A,34556,"PM60C ",AA
15587219,A,34561,"PM60C ",AA
15587220,A,35139,"PM60C ",AA
15587221,A,35140,"PM60C ",AA
15587222,A,35141,"PM60C ",AA
15587223,A,35142,"PM60C ",AA
15587224,A,35143,"PM60C ",AA
15587225,A,35144,"PM60C ",AA
15587226,A,35145,"PM60C ",AA
15587227,A,35146,"PM60C ",AA
15587228,A,35149,"PM60C ",AA
15587229,A,35150,"PM60C ",AA
15587230,A,35164,"PM60C ",AA
15587231,A,35165,"PM60C ",AA
15587232,A,35166,"PM60C ",AA
15587233,A,35167,"PM60C ",AA
15587234,A,35174,"PM60C ",AA
15587235,A,35175,"PM60C ",AA
15587236,A,88756,"PM60C ",AA
15587237,A,88757,"PM60C ",AA
15587238,A,88758,"PM60C ",AA
15587239,A,88760,"PM60D ",AA
15587240,A,88761,"PM60D ",AA
15587241,A,88764,"PM60C ",AA
15587242,A,88765,"PM60C ",AA
15587243,A,89196,"PM60C ",AA
15587244,A,89199,"PM60C ",AA
15587245,A,56953,"48PMA ",AA
15587246,A,89205,"PM60D ",AA
15587247,A,89209,"PM60C ",AA
15587248,A,89214,"PM60C ",AA
15587249,A,89216,"PM60C ",AA
15587250,A,89217,"PM60C ",AA
15587251,A,89221,"PM60C ",AA
15587252,A,93214,"PM60F ",AA
15587253,A,93215,"PM60F ",AA
15587254,A,93216,"PM60E ",AA
15587255,A,61518,"48PMG ",AA
15587256,A,93516,"PM60C ",AA
15587257,A,93535,"PM60C ",AA
15587258,A,31122,"PM60C ",AA
15587259,A,31127,"PM60C ",AA
15587260,A,31136,"PM60C ",AA
15587261,A,31546,"PM60C ",AA
15587262,A,31548,"PM60D ",AA
15587263,A,31550,"PM60D ",AA
15587264,A,31557,"PM60D ",AA
15587265,A,31868,"PM60E ",AA
15587266,A,31869,"PM60E ",AA
15587267,A,31870,"PM60E ",AA
15587268,A,31871,"PM60D ",AA
15587269,A,31876,"PM60C ",AA
15587270,A,31884,"PM60C ",AA
15587271,A,32797,"PM60C ",AA
15587272,A,32798,"PM60C ",AA
15587273,A,32799,"PM60C ",AA
15587274,A,32800,"PM60C ",AA
15587275,A,32801,"PM60C ",AA
15587276,A,32802,"PM60C ",AA
15587277,A,32803,"PM60C ",AA
15587278,A,32804,"PM60C ",AA
15587279,A,32805,"PM60C ",AA
15587280,A,32806,"PM60C ",AA
15587281,A,33384,"PM60C ",AA
15587282,A,33391,"PM60C ",AA
15587283,A,33395,"PM60C ",AA
15587284,A,33396,"PM60C ",AA
15587285,A,33404,"PM60D ",AA
15587286,A,33406,"PM60C ",AA
15587287,A,33418,"PM60D ",AA
15587288,A,33971,"PM60C ",AA
15587289,A,33987,"PM60D ",AA
